service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
272496,0,0,0,0,0,1,1,20250825,20261123
272497,0,0,0,0,0,1,1,20250825,20261123
272498,0,0,0,0,0,1,1,20250825,20261123
272499,0,0,0,0,0,1,1,20250825,20261123
272500,0,0,0,0,0,1,1,20250825,20261123
272501,0,0,0,0,0,1,1,20250825,20261123
272502,0,0,0,0,0,1,1,20250825,20261123
272503,0,0,0,0,0,1,1,20250825,20261123
272504,0,0,0,0,0,1,1,20250825,20261123
272508,0,0,0,0,0,1,1,20250825,20261123
272509,0,0,0,0,0,1,1,20250825,20261123
272510,0,0,0,0,0,1,1,20250825,20261123
272511,0,0,0,0,0,1,1,20250825,20261123
272512,0,0,0,0,0,1,1,20250825,20261123
272513,0,0,0,0,0,1,1,20250825,20261123
272514,0,0,0,0,0,1,1,20250825,20261123
272515,0,0,0,0,0,1,1,20250825,20261123
272516,0,0,0,0,0,1,1,20250825,20261123
272517,0,0,0,0,0,1,1,20250825,20261123
272518,0,0,0,0,0,1,1,20250825,20261123
272519,0,0,0,0,0,1,1,20250825,20261123
272520,0,0,0,0,0,1,1,20250825,20261123
272521,0,0,0,0,0,1,1,20250825,20261123
272522,0,0,0,0,0,1,1,20250825,20261123
272523,0,0,0,0,0,1,1,20250825,20261123
272524,0,0,0,0,0,1,1,20250825,20261123
272525,0,0,0,0,0,1,1,20250825,20261123
272526,0,0,0,0,0,1,1,20250825,20261123
272527,0,0,0,0,0,1,1,20250825,20261123
272528,0,0,0,0,0,1,1,20250825,20261123
272529,0,0,0,0,0,1,1,20250825,20261123
272530,0,0,0,0,0,1,1,20250825,20261123
272531,0,0,0,0,0,1,1,20250825,20261123
272532,0,0,0,0,0,1,1,20250825,20261123
272533,0,0,0,0,0,1,1,20250825,20261123
272534,0,0,0,0,0,1,1,20250825,20261123
272535,0,0,0,0,0,0,1,20250901,20261123
272536,0,0,0,0,0,0,1,20250901,20261123
272537,0,0,0,0,0,0,1,20250901,20261123
272538,0,0,0,0,0,0,1,20250901,20261123
272539,0,0,0,0,0,0,1,20250901,20261123
272540,0,0,0,0,0,0,1,20250901,20261123
272541,0,0,0,0,0,0,1,20250901,20261123
272542,1,1,1,1,1,0,0,20250825,20261123
272543,0,0,0,0,0,1,0,20250825,20261123
272544,0,0,0,0,0,0,1,20250825,20261123
272545,0,0,0,0,0,1,0,20250825,20261123
272546,0,0,0,0,0,0,1,20250825,20261123
272547,0,0,0,0,0,1,1,20250825,20261123
272548,0,0,0,0,0,1,1,20250825,20261123
272549,0,0,0,0,0,1,1,20250825,20261123
272550,1,1,1,1,1,0,0,20250901,20261123
272551,1,1,1,1,1,0,0,20250901,20261123
272552,1,1,1,1,1,0,0,20250901,20261123
272553,1,1,1,1,1,0,0,20250901,20261123
272554,1,1,1,1,1,0,0,20250901,20261123
272555,1,1,1,1,1,0,0,20250901,20261123
272556,1,1,1,1,1,0,0,20250901,20261123
272557,1,1,1,1,1,0,0,20250901,20261123
272558,1,1,1,1,1,0,0,20250901,20261123
272559,1,1,1,1,1,0,0,20250901,20261123
272560,1,1,1,1,1,0,0,20250901,20261123
272561,1,1,1,1,1,0,0,20250901,20261123
272562,1,1,1,1,1,0,0,20250901,20261123
272563,1,1,1,1,1,0,0,20250901,20261123
272564,0,0,0,0,1,0,0,20250825,20261123
272565,0,0,0,0,0,1,0,20250825,20261123
272566,1,1,1,1,1,1,0,20250901,20300930
272567,1,1,1,1,1,0,0,20250901,20300930
272568,1,1,1,1,1,0,0,20250825,20261123
272569,1,1,1,1,1,0,0,20250825,20261123
272570,1,1,1,1,1,0,0,20250825,20261123
272571,1,1,1,1,1,0,0,20250825,20261123
272572,1,1,1,1,1,0,0,20250825,20261123
272573,1,1,1,1,1,0,0,20250825,20261123
272574,1,1,1,1,1,0,0,20250825,20261123
272582,1,1,1,1,1,0,0,20250825,20261123
272583,1,1,1,1,1,0,0,20250825,20261123
272584,1,1,1,1,1,0,0,20250825,20261123
272585,1,1,1,1,1,0,0,20250825,20261123
272586,1,1,1,1,1,0,0,20250825,20261123
272587,1,1,1,1,1,0,0,20250825,20261123
272588,1,1,1,1,1,0,0,20250825,20261123
272603,1,1,1,1,1,1,1,20250901,20290630
272605,1,1,1,1,1,1,1,20250901,20290630
272616,1,1,1,1,1,0,0,20250825,20261123
272617,1,1,1,1,1,0,0,20250825,20261123
272618,1,1,1,1,1,0,0,20250825,20261123
272619,1,1,1,1,1,0,0,20250825,20261123
272626,1,1,1,1,1,0,0,20250825,20261123
272627,1,1,1,1,1,0,0,20250825,20261123
272628,1,1,1,1,1,0,0,20250825,20261123
272629,1,1,1,1,1,0,0,20250825,20261123
272630,1,1,1,1,1,0,0,20250825,20261123
272631,1,1,1,1,1,0,0,20250825,20261123
272632,1,1,1,1,1,0,0,20250825,20261123
272633,1,1,1,1,1,0,0,20250825,20261123
272634,1,1,1,1,1,0,0,20250825,20261123
272635,1,1,1,1,1,0,0,20250825,20261123
272636,1,1,1,1,1,0,0,20250825,20261123
272644,1,1,1,1,1,0,0,20250825,20261123
272645,1,1,1,1,1,0,0,20250825,20261123
272646,1,1,1,1,1,0,0,20250825,20261123
272647,1,1,1,1,1,0,0,20250825,20261123
272686,1,1,1,1,1,0,0,20250825,20261123
272687,1,1,1,1,1,0,0,20250825,20261123
272688,1,1,1,1,1,0,0,20250825,20261123
272689,1,1,1,1,1,0,0,20250825,20261123
272690,1,1,1,1,1,1,1,20250801,20290630
272725,1,1,1,1,1,0,0,20250825,20261123
272726,1,1,1,1,1,0,0,20250825,20261123
272727,1,1,1,1,1,0,0,20250825,20261123
272728,1,1,1,1,1,0,0,20250825,20261123
272729,1,1,1,1,1,0,0,20250825,20261123
272730,1,1,1,1,1,0,0,20250825,20261123
272731,1,1,1,1,1,0,0,20250825,20261123
272732,1,1,1,1,1,0,0,20250825,20261123
272733,1,1,1,1,1,0,0,20250825,20261123
272734,1,1,1,1,1,0,0,20250825,20261123
272735,1,1,1,1,1,0,0,20250825,20261123
272736,1,1,1,1,1,0,0,20250825,20261123
272737,1,1,1,1,1,0,0,20250825,20261123
272738,1,1,1,1,1,0,0,20250825,20261123
272739,1,1,1,1,1,0,0,20250825,20261123
272740,1,1,1,1,1,0,0,20250825,20261123
272741,1,1,1,1,1,0,0,20250825,20261123
272742,1,1,1,1,1,0,0,20250825,20261123
272743,1,1,1,1,1,0,0,20250825,20261123
272744,1,1,1,1,1,0,0,20250825,20261123
272745,1,1,1,1,1,0,0,20250825,20261123
272746,1,1,1,1,1,0,0,20250825,20261123
272747,1,1,1,1,1,0,0,20250825,20261123
272748,1,1,1,1,1,0,0,20250825,20261123
272749,1,1,1,1,1,0,0,20250825,20261123
272750,1,1,1,1,1,0,0,20250825,20261123
272751,1,1,1,1,1,0,0,20250825,20261123
272752,1,1,1,1,1,0,0,20250825,20261123
272753,1,1,1,1,1,0,0,20250825,20261123
272754,1,1,1,1,1,0,0,20250825,20261123
272755,1,1,1,1,1,0,0,20250825,20261123
272756,1,1,1,1,1,0,0,20250825,20261123
272757,1,1,1,1,1,0,0,20250825,20261123
272758,1,1,1,1,1,0,0,20250825,20261123
272759,1,1,1,1,1,0,0,20250825,20261123
272760,1,1,1,1,1,0,0,20250825,20261123
272761,1,1,1,1,1,0,0,20250825,20261123
272769,1,1,1,1,1,0,0,20250825,20261123
272784,1,0,1,0,1,0,0,20250801,20300930
272790,1,0,1,0,1,0,0,20250801,20300930
272791,0,1,0,1,0,0,0,20250801,20300930
272792,0,1,0,1,0,0,0,20250801,20300930
272797,0,0,0,0,0,1,1,20250801,20300930
272805,0,0,0,0,0,1,1,20250801,20300930
272812,1,0,1,0,1,1,1,20250801,20300930
272817,0,1,0,1,0,0,0,20250801,20300930
272818,1,0,1,0,1,1,1,20250801,20300930
272819,0,1,0,1,0,0,0,20250801,20300930
272838,0,0,0,0,0,1,1,20250915,20261123
272839,0,0,0,0,0,0,1,20250901,20261123
272840,0,0,0,0,0,0,1,20250901,20261123
272841,0,0,0,0,0,0,1,20250901,20261123
272842,0,0,0,0,0,0,1,20250901,20261123
272843,0,0,0,0,0,0,1,20250901,20261123
272844,0,0,0,0,0,0,1,20250901,20261123
272845,0,0,0,0,0,0,1,20250901,20261123
272846,0,0,0,0,0,0,1,20250901,20261123
272847,0,0,0,0,0,0,1,20250901,20261123
272848,0,0,0,0,0,0,1,20250901,20261123
272849,0,0,0,0,0,0,1,20250901,20261123
272850,0,0,0,0,0,0,1,20250901,20261123
272853,1,1,1,1,1,0,0,20250728,20290630
272855,0,0,0,0,0,1,1,20250728,20290630
272858,1,1,1,1,1,0,0,20250728,20290630
272862,1,1,1,1,1,0,0,20250728,20290630
272864,0,0,0,0,0,1,1,20250728,20290630
272889,0,0,0,0,0,1,1,20250801,20280930
272903,0,0,0,0,0,1,0,20250901,20261123
272904,0,0,0,0,0,1,0,20250901,20261123
272905,0,0,0,0,0,1,0,20250901,20261123
272906,0,0,0,0,0,1,0,20250901,20261123
272907,0,0,0,0,0,1,0,20250901,20261123
272908,0,0,0,0,0,1,0,20250901,20261123
272909,0,0,0,0,0,1,0,20250901,20261123
272910,0,0,0,0,0,1,0,20250901,20261123
272911,0,0,0,0,0,1,0,20250901,20261123
272912,0,0,0,0,0,1,0,20250901,20261123
272913,0,0,0,0,0,1,0,20250901,20261123
272914,0,0,0,0,0,1,0,20250901,20261123
272915,1,1,1,1,1,0,0,20250901,20261123
272916,1,1,1,1,1,0,0,20250901,20261123
272917,1,1,1,1,1,0,0,20250901,20261123
272918,1,1,1,1,1,0,0,20250901,20261123
272919,1,1,1,1,1,0,0,20250901,20261123
272920,1,1,1,1,1,0,0,20250901,20261123
272921,1,1,1,1,1,0,0,20250901,20261123
272922,1,1,1,1,1,0,0,20250901,20261123
272923,1,1,1,1,1,0,0,20250901,20261123
272924,1,1,1,1,1,0,0,20250901,20261123
272925,1,1,1,1,1,0,0,20250901,20261123
272926,1,1,1,1,1,0,0,20250901,20261123
272927,1,1,1,1,1,0,0,20250901,20261123
272928,1,1,1,1,1,0,0,20250901,20261123
272929,1,1,1,1,1,0,0,20250901,20261123
272930,1,1,1,1,1,0,0,20250901,20261123
272931,1,1,1,1,1,0,0,20250901,20261123
272970,1,1,1,1,1,1,1,20251001,20300630
272972,0,0,0,0,0,1,0,20250915,20261123
272973,0,0,0,0,0,1,0,20250915,20261123
272974,0,0,0,0,0,1,0,20250915,20261123
272976,0,0,0,0,0,1,0,20250915,20261123
272977,0,0,0,0,0,1,0,20250915,20261123
272978,0,0,0,0,0,1,0,20250915,20261123
272979,0,0,0,0,0,1,0,20250915,20261123
272981,0,0,0,0,0,1,0,20250915,20261123
272982,0,0,0,0,1,0,0,20251001,20300630
272983,0,0,0,0,0,1,1,20251001,20300630
272984,0,0,1,0,0,0,0,20251001,20300630
272985,0,0,1,0,1,0,0,20251001,20300630
272986,0,0,0,0,0,0,1,20251001,20300630
272987,0,0,0,0,0,1,0,20251001,20300630
273021,1,1,1,1,1,0,0,20250901,20261123
273022,1,1,1,1,1,0,0,20250901,20261123
273023,1,1,1,1,1,0,0,20250901,20261123
273024,1,1,1,1,1,0,0,20250901,20261123
273025,1,1,1,1,1,0,0,20250901,20261123
273026,1,1,1,1,1,0,0,20250901,20261123
273027,1,1,1,1,1,0,0,20250901,20261123
273056,1,1,1,1,1,0,0,20250901,20261123
273057,1,1,1,1,1,0,0,20250901,20261123
273058,1,1,1,1,1,0,0,20250901,20261123
273059,1,1,1,1,1,0,0,20250901,20261123
273060,1,1,1,1,1,0,0,20250901,20261123
273061,1,1,1,1,1,0,0,20250901,20261123
273062,1,1,1,1,1,0,0,20250901,20261123
273063,1,1,1,1,1,0,0,20250901,20261123
273064,1,1,1,1,1,0,0,20250901,20261123
273065,1,1,1,1,1,0,0,20250901,20261123
273066,1,1,1,1,1,0,0,20250901,20261123
273067,1,1,1,1,1,0,0,20250901,20261123
273068,1,1,1,1,1,0,0,20250901,20261123
273069,1,1,1,1,1,0,0,20250901,20261123
273070,1,1,1,1,1,0,0,20250915,20261123
273071,1,1,1,1,1,0,0,20250915,20261123
273072,1,1,1,1,1,0,0,20250915,20261123
273087,1,1,1,1,1,0,0,20250915,20261123
273088,1,1,1,1,1,0,0,20250915,20261123
273089,0,0,0,0,0,1,1,20250915,20261123
273090,0,0,0,0,0,1,1,20250915,20261123
273091,1,1,1,1,1,0,0,20250915,20261123
273092,1,1,1,1,1,0,0,20250915,20261123
273093,1,1,1,1,1,0,0,20250915,20261123
273094,1,1,1,1,1,0,0,20250915,20261123
273095,1,1,1,1,1,0,0,20250915,20261123
273096,1,1,1,1,1,0,0,20250915,20261123
273097,0,0,0,0,0,1,1,20250915,20261123
273098,0,0,0,0,0,1,1,20250915,20261123
273099,1,1,1,1,1,0,0,20250915,20261123
273100,1,1,1,1,1,0,0,20250915,20261123
273101,0,0,0,0,0,1,1,20250915,20261123
273102,0,0,0,0,0,1,1,20250915,20261123
273103,1,1,1,1,1,0,0,20250915,20261123
273104,1,1,1,1,1,0,0,20250915,20261123
273105,0,0,0,0,0,1,1,20250915,20261123
273106,0,0,0,0,0,1,1,20250915,20261123
273107,1,1,1,1,1,0,0,20250915,20261123
273108,1,1,1,1,1,0,0,20250915,20261123
273109,1,1,1,1,1,0,0,20250915,20261123
273110,0,0,0,0,0,1,1,20250915,20261123
273111,1,1,1,1,1,0,0,20250915,20261123
273112,1,1,1,1,1,0,0,20250915,20261123
273113,1,1,1,1,1,0,0,20250915,20261123
273114,1,1,1,1,1,0,0,20250915,20261123
273115,1,1,1,1,1,0,0,20250915,20261123
273116,1,1,1,1,1,0,0,20250915,20261123
273117,1,1,1,1,1,0,0,20250915,20261123
273118,1,1,1,1,1,0,0,20250915,20261123
273119,1,1,1,1,1,0,0,20250915,20261123
273120,0,0,0,0,0,1,1,20250915,20261123
273121,0,0,0,0,0,1,1,20250915,20261123
273122,0,0,0,0,0,1,1,20250915,20261123
273123,0,0,0,0,0,1,1,20250915,20261123
273124,1,1,1,1,1,0,0,20250915,20261123
273125,1,1,1,1,1,0,0,20250915,20261123
273126,1,1,1,1,1,0,0,20250915,20261123
273127,1,1,1,1,1,0,0,20250915,20261123
273128,0,0,0,0,0,1,1,20250915,20261123
273129,0,0,0,0,0,1,1,20250915,20261123
273130,0,0,0,0,0,1,1,20250915,20261123
273131,1,1,1,1,0,0,0,20250915,20261123
273132,1,1,1,1,0,0,0,20250915,20261123
273133,0,0,0,0,1,0,0,20250915,20261123
273134,0,0,0,0,0,1,1,20250915,20261123
273135,0,0,0,0,0,1,1,20250915,20261123
273136,0,0,0,0,1,0,0,20250915,20261123
273137,1,1,1,1,1,0,0,20250915,20261123
273138,1,1,1,1,1,0,0,20250915,20261123
273139,1,1,1,1,1,0,0,20250915,20261123
273140,0,0,0,0,0,1,1,20250915,20261123
273141,0,0,0,0,0,1,1,20250915,20261123
273142,1,1,1,1,1,0,0,20250915,20261123
273143,1,1,1,1,1,0,0,20250915,20261123
273144,1,1,1,1,1,0,0,20250915,20261123
273145,0,0,0,0,0,1,1,20250915,20261123
273146,0,0,0,0,0,1,1,20250915,20261123
273147,0,0,0,0,0,1,1,20250915,20261123
273148,1,1,1,1,1,0,0,20250915,20261123
273149,1,1,1,1,1,0,0,20250915,20261123
273150,0,0,0,0,0,1,1,20250915,20261123
273151,1,1,1,1,1,0,0,20250915,20261123
273152,1,1,1,1,1,0,0,20250915,20261123
273153,0,0,0,0,0,1,1,20250915,20261123
273154,0,0,0,0,0,1,1,20250915,20261123
273155,0,0,0,0,0,1,1,20250915,20261123
273156,1,1,1,1,1,0,0,20250915,20261123
273157,1,1,1,1,1,0,0,20250915,20261123
273158,1,1,1,1,1,0,0,20250915,20261123
273159,0,0,0,0,0,1,1,20250915,20261123
273160,0,0,0,0,0,1,1,20250915,20261123
273161,1,1,1,1,1,0,0,20250915,20261123
273162,1,1,1,1,1,0,0,20250915,20261123
273163,1,1,1,1,1,0,0,20250915,20261123
273164,1,1,1,1,1,0,0,20250915,20261123
273165,0,0,0,0,0,1,1,20250915,20261123
273166,0,0,0,0,0,1,1,20250915,20261123
273167,0,0,0,0,0,1,1,20250915,20261123
273171,0,0,0,0,0,1,1,20250915,20261123
273172,0,0,0,0,0,1,1,20250915,20261123
273177,1,1,1,1,1,0,0,20250915,20261123
273180,0,1,0,0,1,0,0,20250901,20300930
273181,1,1,1,1,1,1,0,20250901,20300930
273183,1,1,1,1,1,0,1,20250901,20300930
273184,1,1,1,1,1,0,1,20250901,20300930
273187,1,1,1,1,1,1,0,20250801,20261123
273190,1,1,1,1,1,0,0,20250801,20261123
273199,0,0,0,0,0,0,1,20250901,20261123
273200,0,0,0,0,0,0,1,20250901,20261123
273201,0,0,0,0,0,0,1,20250901,20261123
273202,0,0,0,0,0,0,1,20250901,20261123
273203,0,0,0,0,0,0,1,20250901,20261123
273204,0,0,0,0,0,0,1,20250901,20261123
273205,0,0,0,0,0,1,0,20250901,20261123
273206,0,0,0,0,0,1,0,20250901,20261123
273207,0,0,0,0,0,1,0,20250901,20261123
273208,0,0,0,0,0,1,0,20250901,20261123
273209,0,0,0,0,0,1,0,20250901,20261123
273210,0,0,0,0,0,1,0,20250901,20261123
273211,1,1,1,1,1,1,0,20250901,20300930
273212,1,1,1,1,1,0,0,20250901,20261123
273213,1,1,1,1,1,0,0,20250901,20261123
273214,1,1,1,1,1,0,0,20250901,20261123
273215,1,1,1,1,1,0,0,20250901,20261123
273216,1,1,1,1,1,0,0,20250901,20261123
273217,1,1,1,1,1,0,0,20250901,20261123
273218,1,1,1,1,1,1,1,20250901,20300930
273219,1,1,1,1,1,1,1,20250901,20300930
273222,1,1,1,1,1,0,0,20250901,20290630
273223,1,1,1,1,1,0,0,20250901,20290630
273235,1,1,1,1,1,0,0,20250915,20261123
273236,1,1,1,1,1,0,0,20250915,20261123
273250,1,1,1,1,1,0,0,20250915,20261123
273251,1,1,1,1,1,0,0,20250915,20261123
273252,1,1,1,1,1,0,0,20250901,20290630
273253,1,1,1,1,1,0,0,20250901,20290630
273265,1,1,1,1,1,0,0,20250901,20251202
273266,1,1,1,1,1,0,0,20250901,20251202
273267,1,1,1,1,1,0,0,20250901,20251202
273268,1,1,1,1,1,0,0,20250901,20251202
273269,1,1,1,1,1,0,0,20250901,20251202
273270,1,1,1,1,1,0,0,20250901,20251202
273271,1,1,1,1,1,0,0,20250901,20251202
273272,1,1,1,1,1,0,0,20250901,20251202
273273,1,1,1,1,1,0,0,20250901,20251202
273292,0,0,0,0,0,1,1,20250915,20261123
273293,0,0,0,0,0,1,1,20250915,20261123
273295,0,0,0,0,0,1,1,20250915,20261123
273296,0,0,0,0,0,1,1,20250915,20261123
273297,0,0,0,0,0,1,1,20250915,20261123
273298,0,0,0,0,0,1,1,20250915,20261123
273377,0,0,0,0,0,0,1,20250901,20261123
273378,0,0,0,0,0,0,1,20250901,20261123
273379,0,0,0,0,0,0,1,20250901,20261123
273380,0,0,0,0,0,0,1,20250901,20261123
273381,0,0,0,0,0,0,1,20250901,20261123
273382,0,0,0,0,0,0,1,20250901,20261123
273383,0,0,0,0,0,0,1,20250901,20261123
273384,0,0,0,0,0,0,1,20250901,20261123
273385,0,0,0,0,0,0,1,20250901,20261123
273386,0,0,0,0,0,0,1,20250901,20261123
273387,0,0,0,0,0,0,1,20250901,20261123
273388,0,0,0,0,0,0,1,20250901,20261123
273389,0,0,0,0,0,0,1,20250901,20261123
273390,0,0,0,0,0,0,1,20250901,20261123
273391,0,0,0,0,0,0,1,20250901,20261123
273392,0,0,0,0,0,0,1,20250901,20261123
273395,0,0,0,0,0,0,1,20250901,20261123
273396,0,0,0,0,0,0,1,20250901,20261123
273397,0,0,0,0,0,0,1,20250901,20261123
273398,0,0,0,0,0,0,1,20250901,20261123
273399,0,0,0,0,0,0,1,20250901,20261123
273400,0,0,0,0,0,0,1,20250901,20261123
273403,1,1,1,1,1,0,0,20250901,20261123
273404,1,1,1,1,1,0,0,20250901,20261123
273405,1,1,1,1,1,0,0,20250901,20261123
273406,1,1,1,1,1,0,0,20250901,20261123
273407,1,1,1,1,1,0,0,20250901,20261123
273408,1,1,1,1,1,0,0,20250901,20261123
273409,1,1,1,1,1,0,0,20250901,20261123
273410,1,1,1,1,1,0,0,20250901,20261123
273411,1,1,1,1,1,0,0,20250901,20261123
273412,1,1,1,1,1,0,0,20250901,20261123
273413,1,1,1,1,1,0,0,20250915,20261123
273430,0,0,0,0,0,1,0,20250901,20261123
273431,0,0,0,0,0,1,0,20250901,20261123
273432,0,0,0,0,0,1,0,20250901,20261123
273433,0,0,0,0,0,1,0,20250901,20261123
273434,0,0,0,0,0,1,0,20250901,20261123
273435,0,0,0,0,0,1,0,20250901,20261123
273436,0,0,0,0,0,1,0,20250901,20261123
273437,0,0,0,0,0,1,0,20250901,20261123
273438,0,0,0,0,0,1,0,20250901,20261123
273439,0,0,0,0,0,1,0,20250901,20261123
273440,0,0,0,0,0,1,0,20250901,20261123
273451,1,1,1,1,1,0,0,20250901,20251130
273464,0,0,0,0,0,1,0,20250901,20300930
273465,0,0,1,0,0,0,0,20250901,20300930
273466,0,0,0,1,0,0,0,20250901,20300930
273467,1,1,0,0,1,1,0,20250901,20300930
273468,1,1,1,1,1,0,0,20250915,20261123
273469,1,1,1,1,1,0,0,20250915,20261123
273470,1,1,1,1,1,0,0,20250915,20261123
273471,1,1,1,1,1,0,0,20250915,20261123
273478,1,1,1,1,1,0,0,20250915,20261123
273479,1,1,1,1,1,0,0,20250915,20261123
273484,1,1,1,1,1,0,0,20250915,20261123
273485,1,1,1,1,1,0,0,20250915,20261123
273486,1,1,1,1,1,0,0,20250915,20261123
273487,1,1,1,1,1,0,0,20250915,20261123
273489,1,1,1,1,1,0,0,20250915,20261123
273490,1,1,1,1,1,1,0,20250901,20300930
273500,1,1,1,1,1,0,0,20250728,20300331
273501,1,1,1,1,1,0,0,20250728,20300331
273502,1,1,1,1,1,0,0,20250728,20300331
273503,1,1,1,1,1,0,0,20250728,20300331
273504,1,1,1,1,1,0,0,20250728,20300331
273505,1,1,1,1,1,0,0,20250728,20300331
273525,1,1,1,1,1,0,0,20250901,20300930
273526,1,1,1,1,1,0,0,20250901,20261123
273527,1,1,1,1,1,0,0,20250901,20261123
273528,1,1,1,1,1,0,0,20250901,20261123
273529,1,1,1,1,1,0,0,20250901,20261123
273530,1,1,1,1,1,0,0,20250901,20261123
273531,1,1,1,1,1,0,0,20250901,20261123
273532,1,1,1,1,1,0,0,20250901,20261123
273533,1,1,1,1,1,0,0,20250901,20261123
273534,1,1,1,1,1,0,0,20250901,20261123
273557,1,1,1,1,1,0,0,20250901,20300930
273558,1,1,1,1,1,0,0,20250901,20261123
273559,1,1,1,1,1,0,0,20250901,20261123
273560,0,0,0,0,0,0,1,20250901,20251202
273561,0,0,0,0,0,0,1,20250901,20251202
273562,0,0,0,0,0,0,1,20250901,20251202
273563,0,0,0,0,0,0,1,20250901,20251202
273564,0,0,0,0,0,0,1,20250901,20251202
273565,0,0,0,0,0,0,1,20250901,20251202
273566,1,1,1,1,1,0,0,20250901,20300930
273567,0,0,0,0,0,1,0,20250901,20251202
273568,0,0,0,0,0,1,0,20250901,20251202
273569,0,0,0,0,0,1,0,20250901,20251202
273570,0,0,0,0,0,1,0,20250901,20251202
273571,0,0,0,0,0,1,0,20250901,20251202
273572,0,0,0,0,0,1,0,20250901,20251202
273573,1,1,1,1,1,0,0,20250915,20261123
273574,1,1,1,1,1,0,0,20250915,20261123
273575,1,1,1,1,1,0,0,20250915,20261123
273576,1,1,1,1,1,0,0,20250915,20261123
273588,1,1,1,1,1,0,0,20250915,20261123
273589,1,1,1,1,1,0,0,20250915,20261123
273590,1,1,1,1,1,0,0,20250915,20261123
273591,1,1,1,1,1,0,0,20250915,20261123
273592,1,1,1,1,1,0,0,20250915,20261123
273596,1,1,1,1,1,0,0,20250915,20261123
273598,0,0,0,0,0,1,1,20250915,20261123
273599,0,0,0,0,0,1,1,20250915,20261123
273600,0,0,0,0,0,1,1,20250915,20261123
273601,0,0,0,0,0,1,1,20250915,20261123
273602,0,0,0,0,0,1,1,20250915,20261123
273603,0,1,1,0,0,0,0,20250901,20300930
273604,1,0,0,1,1,0,0,20250901,20300930
273610,0,1,1,0,0,0,0,20250901,20300930
273611,1,1,1,1,1,0,0,20250901,20300930
273623,0,0,0,0,0,1,1,20250801,20261123
273628,0,0,0,0,0,1,1,20250801,20261123
273629,1,1,1,1,1,0,0,20250801,20261123
273631,0,0,0,0,0,1,1,20250801,20261123
273632,1,1,1,1,1,0,0,20250801,20261123
273633,1,1,1,1,1,0,0,20250801,20261123
273634,0,0,0,0,0,1,1,20250801,20261123
273638,1,1,1,1,1,0,0,20250801,20261123
273652,0,0,0,0,0,0,1,20250801,20261123
273653,1,1,1,1,1,1,0,20250801,20261123
273654,1,1,1,1,1,1,1,20250801,20261123
273655,1,1,1,1,1,1,1,20250801,20261123
273656,1,1,1,1,1,1,1,20250801,20261123
273657,1,1,1,1,1,1,1,20250801,20261123
273658,1,1,1,1,1,0,0,20250901,20260609
273659,1,1,1,1,1,0,0,20250901,20261123
273660,1,1,1,1,1,0,0,20250901,20261123
273661,1,1,1,1,1,0,0,20250901,20261123
273662,1,1,1,1,1,0,0,20250901,20261123
273663,1,1,1,1,1,0,0,20250901,20261123
273664,1,1,1,1,1,0,0,20250901,20261123
273665,1,1,1,1,1,0,0,20250801,20261123
273666,1,1,1,1,1,0,0,20250801,20261123
273679,1,1,1,1,1,0,0,20250915,20261123
273680,1,1,1,1,1,0,0,20250915,20261123
273681,1,1,1,1,1,0,0,20250801,20261123
273682,1,1,1,1,1,0,0,20250801,20261123
273684,1,1,1,1,0,0,0,20250901,20251130
273685,0,0,0,0,1,0,0,20250901,20251130
273689,1,1,1,1,1,0,0,20250915,20261123
273690,1,1,1,1,1,0,0,20250915,20261123
273691,1,1,1,1,1,0,0,20250915,20261123
273692,1,1,1,1,1,0,0,20250915,20261123
273696,1,1,1,1,1,0,0,20250915,20261123
273697,1,1,1,1,1,0,0,20250915,20261123
273698,1,1,1,1,1,0,0,20250915,20261123
273705,1,1,1,1,1,0,0,20250801,20261123
273706,0,0,0,0,0,1,0,20250801,20261123
273708,1,1,1,1,1,0,0,20250801,20261123
273709,0,0,0,0,0,1,0,20250801,20261123
273710,0,0,0,0,0,0,1,20250801,20261123
273711,1,0,0,1,0,0,0,20250801,20251130
273712,0,0,1,0,0,0,0,20250801,20251130
273713,0,1,0,0,1,0,0,20250801,20251130
273714,1,1,1,1,1,1,0,20250901,20290630
273737,1,1,1,1,1,0,0,20250901,20261123
273771,0,0,0,0,0,1,0,20251103,20251202
273772,0,0,0,0,0,1,0,20251103,20251202
273773,0,0,0,0,0,1,0,20251103,20251202
273774,0,0,0,0,0,1,0,20251103,20251202
273775,0,0,0,0,0,1,0,20251103,20251202
273776,0,0,0,0,0,1,0,20251103,20251202
273777,0,0,0,0,0,1,0,20251103,20251202
273778,0,0,0,0,0,1,0,20251103,20251202
273779,0,0,0,0,0,1,0,20251103,20251202
273815,1,1,1,1,0,0,0,20250901,20290630
273821,1,1,1,1,1,1,1,20250901,20290630
273822,1,1,1,1,1,0,0,20250915,20261123
273823,1,1,1,1,1,0,0,20250915,20261123
273824,1,1,1,1,1,0,0,20250915,20261123
273828,1,1,1,1,1,0,0,20250915,20261123
273829,1,1,1,1,1,0,0,20250915,20261123
273830,1,1,1,1,1,0,0,20250915,20261123
273831,1,1,1,1,1,0,0,20250915,20261123
273832,1,1,1,1,1,0,0,20250915,20261123
273834,1,1,1,1,1,0,0,20250915,20261123
273837,1,1,1,1,1,0,0,20250915,20261123
273838,1,1,1,1,1,0,0,20250915,20261123
